,Time (h),Oda,gDCWL,mu,log10_oda
51,51.0,458.5,8.038798361564325,0.03303115962725611,109344857.15379867
52,52.0,474.4,8.308763275380013,0.034939284211113364,203593203.2258789
53,53.0,491.8,8.60419657729152,0.032423261744205956,401972716.9762432
54,54.0,508.5,8.887744631424978,0.033069719605360426,772226376.3797663
55,55.0,526.1,9.186573718415927,0.03308445752694311,1536645605.916173
56,56.0,544.3,9.495590160645202,0.02977105345706743,3130330268.681527
57,57.0,561.2,9.782533999858103,0.029921496565273653,6060856476.4018545
58,58.0,578.7,10.079665194309332,0.030850395562346034,12013379437.821968
59,59.0,597.3,10.395473206697492,0.03119437478855458,24858401984.22844
60,60.0,616.7,10.724864359403426,0.031478666382597,53071866215.97153
61,61.0,636.9,11.067838652427127,0.03126163328651366,116906498338.03564
62,62.0,657.6,11.419302408149438,0.025542394483281772,262604647688.4457
63,63.0,675.0,11.714735710060944,0.022641694890043862,518484419171.88635
64,64.0,690.8,11.983002731336908,0.021308497697757556,961618326112.7427
65,65.0,706.0,12.241082397374548,0.022085720661459085,1742137372476.949
66,66.0,722.1,12.514443096269677,0.01775057449703432,3269212089538.4053
67,67.0,735.3,12.738564911512889,0.01730998745904122,5477279606105.265
68,68.0,748.4,12.960988834216378,0.01637128539002397,9140897397683.465
69,69.0,761.0,13.174923294221264,0.012423197317627643,14959714119211.145
70,70.0,770.7,13.33961887057423,0.014907596218578512,21858425238919.96
71,71.0,782.5,13.539970190261343,0.011470626097739078,34671305143918.887
72,72.0,791.7,13.696176303915703,0.016353344297760586,49679395639561.2
73,73.0,805.0,13.921996011698635,0.015249780206692432,83559534458699.36
74,74.0,817.6,14.13593047170352,0.02115456255000092,136750987682380.44
75,75.0,835.4,14.43815534377391,0.017947998447084057,274255498718873.3
76,76.0,850.8,14.699630794890991,0.01467651290604799,500761342295088.75
77,77.0,863.6,14.91696103997532,0.01592161199281783,825963850050792.5
78,78.0,877.7,15.156363888076022,0.014237373282518728,1433388408411633.2
79,79.0,890.5,15.373694133160349,0.014908348744307354,2364254003720959.5
80,80.0,904.1,15.604607518562446,0.015225309654126828,4023532545217082.5
81,81.0,918.2,15.84401036666315,0.014257723127199196,6982490711701834.0
82,82.0,931.6,16.0715279669858,0.01218045144329638,1.179038446588852e+16
83,83.0,943.2,16.268483501593472,0.014197020354535628,1.855596315874117e+16
84,84.0,956.9,16.50109477953529,0.012881540189655372,3.1702592584186704e+16
85,85.0,969.5,16.715029239540176,0.0133193039683559,5.188349691108515e+16
86,86.0,982.7,16.939151054783387,0.009179342886927788,8.692627206228056e+16
87,87.0,991.9,17.095357168437747,0.010964075212848368,1.2455385349148293e+17
88,88.0,1003.0,17.283823240346813,0.005779188450394823,1.9223091818708842e+17
89,89.0,1008.9,17.383998900190367,0.0030231908548317143,2.4210229157172326e+17
90,90.0,1012.0,17.436633568921728,0.004469248924769964,2.7329618474606653e+17
91,91.0,1016.6,17.51473662574891,0.0022271563917048987,3.271422420372048e+17
92,92.0,1018.9,17.553788154162497,0.008188022986652221,3.5792180273931834e+17
93,93.0,1027.4,17.69810902003881,0.007740809385972103,4.990097371132469e+17
94,94.0,1035.5,17.835638315756235,0.008908682166955728,6.849175835121747e+17
95,95.0,1044.9,17.99524021449004,0.006114170659853091,9.891000287583368e+17
96,96.0,1051.4,18.105603229571923,0.005331064250325035,1.27527318982032e+18
97,97.0,1057.1,18.202383104336032,0.010762195123721785,1.5936138823400358e+18
98,98.0,1068.7,18.399338638943707,0.006897166171088376,2.508064141208814e+18
99,99.0,1076.2,18.526680579422806,0.006667864005124535,3.362641584474559e+18
100,100.0,1083.5,18.65062673482246,0.006442810070689919,4.4732867117365304e+18
101,101.0,1090.6,18.77117710514267,0.007928273524281604,5.904418130545561e+18
102,102.0,1099.4,18.920591648638148,0.008577934272735899,8.328976728271852e+18
103,103.0,1109.0,19.08358933245139,0.00841675693896482,1.2122420159448218e+19
104,104.0,1118.5,19.244889123724914,0.009745404261273016,1.7574748697270247e+19
105,105.0,1129.6,19.433355195633975,0.009910906054269919,2.7124091180483514e+19
106,106.0,1141.0,19.626914945162206,0.006896832170326661,4.235600053925592e+19
107,107.0,1149.0,19.76274634833991,0.008299105083850566,5.790903772791791e+19
108,108.0,1158.7,19.92744192469288,0.007554525258298028,8.461394126562678e+19
109,109.0,1167.6,20.07855436072807,0.00967770585049399,1.1982691013890268e+20
110,110.0,1179.1,20.27381200279602,0.005761984372353979,1.878503475019841e+20
111,111.0,1186.0,20.390966588036793,0.00878756719703322,2.4601783257819818e+20
112,112.0,1196.6,20.57094319724725,0.005843121383921179,3.7234300314726996e+20
113,113.0,1203.7,20.691493567567463,0.008090874388021696,4.9146610093120894e+20
114,114.0,1213.6,20.85958492899987,0.007218154923123166,7.237439210888452e+20
115,115.0,1222.5,21.010697365035067,0.0012114288354374558,1.024937457098715e+21
116,116.0,1224.0,21.036165753130888,0.008519188926886745,1.0868403487054585e+21
117,117.0,1234.6,21.216142362341344,0.006938339069031407,1.6449108389327326e+21
118,118.0,1243.3,21.3638590132971,0.0072850984438384,2.3113143374287804e+21
119,119.0,1252.5,21.520065126951458,0.009892074001834228,3.3118078174410493e+21
120,120.0,1265.1,21.73399958695634,0.007006332776594348,5.420003749220721e+21
121,121.0,1274.1,21.88680991553126,0.007958580778541613,7.705661294973222e+21
122,122.0,1284.4,22.061692847122554,0.008735303319979515,1.1526377714457392e+22
123,123.0,1295.8,22.25525259665078,0.007297319289019999,1.7999174882604043e+22
124,124.0,1305.4,22.41825028046403,0.0063417621389567636,2.619692281161998e+22
125,125.0,1313.8,22.560873253800615,0.00532911297330152,3.6380884523674774e+22
126,126.0,1320.9,22.68142362412083,0.006640292004435722,4.802016236144252e+22
127,127.0,1329.8,22.832536060156023,0.007261133713758028,6.8004250766151954e+22
128,128.0,1339.6,22.99892952904871,0.00647557499940854,9.97538184794633e+22
129,129.0,1348.4,23.148344072544187,0.010071185423491613,1.4071619155382128e+23
130,130.0,1362.2,23.382653243025725,0.00572006302739636,2.4135330098063123e+23
131,131.0,1370.1,23.516786753663705,0.008912859569083942,3.286901984964575e+23
132,132.0,1382.5,23.72732542858915,0.006846130602500722,5.337346875033379e+23
133,133.0,1392.1,23.890323112402392,0.007575753962133724,7.768248545616631e+23
134,134.0,1402.8,24.071997614152572,0.0073787721892975,1.1803141514403593e+24
135,135.0,1413.3,24.25027633082331,0.005864065418250686,1.7794112452287022e+24
136,136.0,1421.7,24.3928993041599,0.006245000768438036,2.4711511156600254e+24
137,137.0,1430.7,24.54570963273482,0.00503689920357564,3.513254674170504e+24
138,138.0,1438.0,24.669655788134474,0.006380340389186223,4.67364571992257e+24
139,139.0,1447.3,24.827559794328554,0.005592102722113079,6.722948653251627e+24
140,140.0,1455.5,24.9667869825857,0.004139788230925756,9.263753334201097e+24
141,141.0,1461.6,25.070358427508697,0.006547850691488666,1.1758676096935917e+25
142,142.0,1471.3,25.235054003861666,0.008041551300233873,1.7181220197482255e+25
143,143.0,1483.3,25.438801108628223,0.0047276455610636425,2.7466360037744518e+25
144,144.0,1490.4,25.559351478948436,0.005366357210251138,3.62536284029057e+25
145,145.0,1498.5,25.69688077466586,0.008945913003016503,4.976004617246847e+25
146,146.0,1512.1,25.927794160067954,0.006852437630562314,8.468259540274837e+25
147,147.0,1522.6,26.106072876738693,0.007709751649517926,1.2766530194602763e+26
148,148.0,1534.5,26.30812208896553,0.004186242283724884,2.0329284279254126e+26
149,149.0,1541.0,26.418485104047413,0.0025033592912722114,2.621109135151259e+26
150,150.0,1544.9,26.484702913096545,0.007218138256436024,3.052832054431097e+26
151,151.0,1556.2,26.67656477008505,0.00444541866685455,4.74859105498407e+26
152,152.0,1563.2,26.795417247865544,0.0054976183708035364,6.24334375882005e+26
153,153.0,1571.9,26.943133898821298,0.0030831063850706997,8.772712539617104e+26
154,154.0,1576.8,27.026330633267637,0.001945638940721306,1.0625041457074775e+27
155,155.0,1579.9,27.078965301999002,-0.0008782069228092659,1.1994034728610143e+27
156,156.0,1578.5,27.055194806442902,-6.275858780879773e-05,1.135520048522567e+27
157,157.0,1578.4,27.05349691390318,-0.0020732460767804994,1.1310893517836154e+27
158,158.0,1575.1,26.997466460092376,0.002136004664589297,9.941832917123964e+26
159,159.0,1578.5,27.055194806442902,-0.00106743201791204,1.135520048522567e+27
160,160.0,1576.8,27.026330633267637,-0.0011943621783006009,1.0625041457074775e+27
161,161.0,1574.9,26.994070675012935,0.004518484221851526,9.864400011117712e+26
162,162.0,1582.1,27.116318937872865,0.0019391883934050114,1.3071304682935126e+27
163,163.0,1585.2,27.16895360660423,0.000999402048072806,1.4755488997266594e+27
164,164.0,1586.8,27.196119887239767,0.0008112793587793377,1.5707963637219728e+27
165,165.0,1588.1,27.218192490256143,-0.0004991709408752598,1.652694151604826e+27
166,166.0,1587.3,27.204609349938373,-0.0009990900191056973,1.6018039118372107e+27
167,167.0,1585.7,27.177443069302836,-0.003692795438355656,1.5046762612111546e+27
168,168.0,1579.8,27.077267409459278,-0.0011293357604245102,1.1947235087663089e+27
169,169.0,1578.0,27.046705343744293,0.005071997298593978,1.1135387733613577e+27
170,170.0,1586.1,27.184234639461717,0.003055803624682163,1.5283915905326047e+27
171,171.0,1591.0,27.267431373908064,0.0019284520278244344,1.8511063640485395e+27
172,172.0,1594.1,27.32006604263942,-0.0011192935192405606,2.0896138717619325e+27
173,173.0,1592.3,27.28950397692444,-0.0025541884217261668,1.947618884609912e+27
174,174.0,1588.2,27.219890382795867,0.0,1.65916807568206e+27
175,175.0,1588.2,27.219890382795867,-0.0007488031533471329,1.65916807568206e+27
176,176.0,1587.0,27.19951567231921,0.0016216987510446756,1.583126695728997e+27
177,177.0,1589.6,27.243660878351964,-0.0003740048175808752,1.752511507500366e+27
178,178.0,1589.0,27.233473523113638,0.001059317229290091,1.71188080822208e+27
179,179.0,1590.7,27.2623376962889,-6.228172481126393e-05,1.8295222529440824e+27
180,180.0,1590.6,27.26063980374918,0.0011826899692235493,1.8223836222431047e+27
181,181.0,1592.5,27.292899762003884,-0.0017434001170038016,1.9629071727833628e+27
182,182.0,1589.7,27.245358770891688,0.0019300128406727346,1.7593764355531575e+27
183,183.0,1592.8,27.297993439623045,0.0,1.9860649159793715e+27
